source,item_id,run,model,area,question_type,question,reference_answer,response,llm_Gemini Flash 3,llm_Nemotron 3 Super 120b a12,llm_OSS 120b,human_score,human_notes
groundtruth,HS-PS2-005,,,HS-PS2,recall,What condition must be met for the total momentum of a system to be conserved?,"The total momentum of a system is conserved when there is no net external force acting on the system. In other words, the system must be isolated from outside forces.",,1.0,1.0,1.0,,
groundtruth,HS-PS2-094,,,HS-PS2,recall,What is the mathematical formula for Coulomb's Law?,"Coulomb's Law is written as F = kq₁q₂/r², where F is the electrostatic force, k is Coulomb's constant (approximately 8.99 × 10⁹ N·m²/C²), q₁ and q₂ are the charges of the two objects, and r is the distance between them.",,1.0,1.0,1.0,,
groundtruth,HS-PS3-070,,,HS-PS3,applied,"If you build a small wind turbine in class and the wind speed doubles, how does that affect the electrical energy output of your turbine?","Wind power is proportional to the cube of wind speed, so doubling wind speed can increase the available power by up to eight times. The turbine would generate significantly more electrical energy from the faster-moving air (kinetic energy).",,1.0,1.0,1.0,,
groundtruth,HS-PS3-068,,,HS-PS3,applied,"You design a solar-powered water pump for a science project. If you replace the small solar panel with a larger one on a sunny day, what happens to the pump's output and why?","A larger solar panel captures more radiant (light) energy and converts it into more electrical energy. This provides greater power to the pump motor, increasing the rate at which water is moved.",,1.0,1.0,1.0,,
groundtruth,HS-PS3-082,,,HS-PS3,applied,A negative charge is released from rest near a positive charge. Describe what happens to the kinetic energy and potential energy of the system as the charges move toward each other.,"As the negative charge accelerates toward the positive charge, the electric potential energy of the system decreases and is converted into kinetic energy, so kinetic energy increases while potential energy decreases.",,1.0,1.0,1.0,,
groundtruth,HS-PS3-097,,,HS-PS3,conceptual,Why is it impossible to build a device that converts energy with 100% efficiency?,"No device can achieve 100% efficiency because some energy is always lost to the surroundings, typically as thermal energy (heat) due to friction, electrical resistance, or other dissipative processes. This is a consequence of the second law of thermodynamics, which states that energy conversions always produce some unusable energy.",,1.0,1.0,1.0,,
groundtruth,HS-PS3-096,,,HS-PS3,conceptual,Why is it important to account for energy flowing in and out of a system when calculating how much energy one component gained or lost?,"Energy that flows in adds to the system's total energy, and energy that flows out removes from it, so ignoring these flows would give an incorrect picture of how energy is distributed among the components. Tracking all energy inputs and outputs ensures the calculated energy changes are consistent with conservation of energy.",,1.0,1.0,1.0,,
groundtruth,HS-PS3-030,,,HS-PS3,conceptual,Why does water at the top of a waterfall have more energy than water at the bottom?,"Water at the top has greater gravitational potential energy because its molecules are at a higher position relative to Earth, meaning the particles have greater separation energy due to their relative positions in the gravitational field.",,1.0,1.0,1.0,,
groundtruth,HS-PS3-021,,,HS-PS3,recall,What happens to the potential energy of two opposite charges as they move closer together?,"As two opposite charges move closer together, their electric potential energy decreases (becomes more negative). The system releases energy, typically converted to kinetic energy, as the attractive force does positive work.",,1.0,1.0,1.0,,
groundtruth,HS-PS3-092,,,HS-PS3,recall,What is the name of the force law that describes the strength of the force between two electrically charged objects?,Coulomb's Law describes the force between two charged objects. It states that the force is proportional to the product of the two charges and inversely proportional to the square of the distance between them.,,1.0,1.0,1.0,,
groundtruth,HS-PS3-009,,,HS-PS3,recall,What energy conversion takes place in a solar panel?,A solar panel converts light energy (radiant energy) into electrical energy.,,1.0,1.0,1.0,,
groundtruth,HS-PS4-061,,,HS-PS4,applied,"If X-rays pass through soft tissue but are absorbed by bone, why can doctors use X-ray images to detect a broken bone but not easily see a torn ligament?","Bone is denser and contains calcium, which absorbs X-rays strongly, creating contrast on the image. Ligaments are soft tissue with similar X-ray absorption to surrounding tissue, so they produce little contrast and are not clearly visible on a standard X-ray.",,1.0,1.0,1.0,,
groundtruth,HS-PS4-081,,,HS-PS4,applied,"A hospital uses X-rays to image a patient's broken bone, while a doctor uses an ultrasound to image a soft-tissue injury. Based on how high-frequency electromagnetic radiation like X-rays interacts with matter, why are X-rays better suited for imaging bones than soft tissue?","X-rays are absorbed much more strongly by dense materials like bone, which contains calcium, than by soft tissue, which is mostly water and fat. This difference in absorption creates a clear contrast on the image, making bones appear bright white against the darker soft tissue background.",,1.0,1.0,1.0,,
groundtruth,HS-PS4-050,,,HS-PS4,applied,"If you copy a digital photo 100 times from one device to another, how does the quality of the 100th copy compare to the original?",The quality of the 100th copy is identical to the original because digital data is stored as binary code (0s and 1s) that can be copied exactly without any loss of information.,,1.0,1.0,1.0,,
groundtruth,HS-PS4-023,,,HS-PS4,conceptual,Why is it useful to use the equation v = fλ when designing technologies like cell phones that transmit information using waves?,"The equation v = fλ lets engineers calculate the wavelength of the signal for a given frequency and transmission speed, which is critical for designing antennas sized to match those wavelengths and for selecting frequencies that travel efficiently through a specific medium.",,1.0,1.0,1.0,,
groundtruth,HS-PS4-030,,,HS-PS4,conceptual,Why does a higher-frequency photon carry more energy than a lower-frequency photon?,"Photon energy is given by E = hf, where h is Planck's constant and f is frequency, so energy increases directly with frequency. This relationship comes from the particle model, in which each photon is a discrete quantum of electromagnetic energy.",,1.0,1.0,1.0,,
groundtruth,HS-PS4-034,,,HS-PS4,conceptual,"Why can radio waves diffract around hills to reach receivers, while visible light does not noticeably bend around the same obstacles?","Diffraction is most significant when a wave's wavelength is comparable to the size of the obstacle; radio waves have wavelengths of meters, similar in scale to hills, so they diffract readily. Visible light has wavelengths of only hundreds of nanometers, far too small relative to a hill for noticeable diffraction.",,1.0,1.0,1.0,,
groundtruth,HS-PS4-010,,,HS-PS4,recall,What is the relationship between the frequency and energy of a photon?,"The energy of a photon is directly proportional to its frequency, expressed by the equation E = hf, where h is Planck's constant and f is the frequency.",,1.0,1.0,1.0,,
groundtruth,HS-PS4-006,,,HS-PS4,recall,Why are digital signals less affected by noise than analog signals during transmission?,"Because digital signals only use two states (0 and 1), small amounts of noise do not change the interpretation of the signal; as long as the signal is recognizable as a 0 or 1, the information is preserved perfectly.",,1.0,1.0,1.0,,
groundtruth,HS-PS4-088,,,HS-PS4,recall,"What is signal noise, and why is it a problem for information transmission?","Signal noise is unwanted random variation or interference added to a signal during transmission. It is a problem because it can distort the original information, making it harder to accurately reconstruct the message at the receiving end.",,1.0,1.0,1.0,,
response,HS-ESS1-062,1,Granite 3.3 Instruct,HS-ESS1,applied,,,"Yes, as an astronomer in a distant galaxy, if you measured the redshifts of nearby galaxies, you would likely observe a similar expansion pattern. This is because the observable universe is thought to have started from a hot, dense state in the Big Bang, roughly 13.8 billion years ago, and has been expanding ever since. This stellar expansion is consistent across all observable points in the universe, as per the observations supporting the Cosmological Principle - which suggests that the universe is homogenous and isotropic on large scales.

The redshift, which is a phenomenon where light from distant galaxies is stretched to longer, redder wavelengths as the universe expands, would show the same pattern - more distant galaxies exhibit higher redshifts. This suggests that despite being in a different galaxy, the fundamental laws of physics and the broad-scale dynamics of the universe should appear consistent. This consistency is a key cornerstone of the scientific understanding of the universe we currently hold.",,1.0,,,
