question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade
HS-PS1-088,HS-PS1,HS-PS1-7,applied,"In a balanced equation for the combustion of methane (CH₄ + 2O₂ → CO₂ + 2H₂O), if you start with 16 grams of methane and 64 grams of oxygen, what total mass of products should you expect?","You should expect 80 grams of products total (44 g of CO₂ + 36 g of H₂O = 80 g), because atoms are conserved and the total mass of products must equal the total mass of reactants (16 g + 64 g = 80 g).",claude-4.6-sonnet-thinking,13.63
HS-PS1-089,HS-PS1,HS-PS1-7,applied,"Iron rusts according to the reaction 4Fe + 3O₂ → 2Fe₂O₃. If a 56-gram iron nail is left outside and fully rusts, predict whether its mass will increase, decrease, or stay the same, and by approximately how much if it gains the expected amount of oxygen.","The mass will increase because the iron atoms combine with oxygen atoms from the air. Using the molar ratio, 56 g of Fe (1 mol) reacts with 24 g of O₂, so the rust (Fe₂O₃) would have a mass of about 80 grams—an increase of roughly 24 grams.",claude-4.6-sonnet-thinking,10.69
HS-PS1-090,HS-PS1,HS-PS1-8,applied,"A sample of carbon-14 has a half-life of about 5,730 years. If a fossil contains one-quarter of the carbon-14 found in a living organism, approximately how old is the fossil?","The fossil is approximately 11,460 years old. Reaching one-quarter of the original amount requires two half-lives (1/2 × 1/2 = 1/4), so 2 × 5,730 = 11,460 years.",claude-4.6-sonnet-thinking,8.35
HS-PS1-091,HS-PS1,HS-PS1-8,applied,"The sun generates energy through the fusion of hydrogen nuclei into helium. If four protons fuse to form one helium-4 nucleus, what happens to the composition of the nucleus, and why is energy released?","Four protons combine to form a helium-4 nucleus containing 2 protons and 2 neutrons (with positrons and neutrinos also emitted); the helium-4 nucleus has slightly less mass than the four original protons, and that mass difference is released as energy.",claude-4.6-sonnet-thinking,11.86
HS-PS1-092,HS-PS1,HS-PS1-8,applied,Radon-222 undergoes alpha decay to form a new element. What is the atomic number and mass number of the daughter nucleus produced?,"After emitting an alpha particle (2 protons, 2 neutrons), the daughter nucleus has an atomic number of 86 − 2 = 84 (polonium) and a mass number of 222 − 4 = 218, giving polonium-218.",claude-4.6-sonnet-thinking,8.01
HS-PS1-093,HS-PS1,HS-PS1-8,applied,"A technician uses iodine-131, a beta emitter with an 8-day half-life, in a medical procedure. If 32 mg is administered, how much iodine-131 remains after 40 days, and what does beta decay do to the nucleus?","After 40 days (5 half-lives), 32 mg × (1/2)^5 = 1 mg remains. Beta decay converts a neutron into a proton inside the nucleus, increasing the atomic number by 1 while the mass number stays the same, and releases a high-energy electron (beta particle).",claude-4.6-sonnet-thinking,9.46
HS-PS2-001,HS-PS2,HS-PS2-1,recall,"According to Newton's second law, if the net force on an object doubles while its mass stays the same, what happens to its acceleration?","The acceleration also doubles. Since a = F/m, acceleration is directly proportional to net force when mass is constant.",claude-4.6-sonnet-thinking,10.98
HS-PS2-002,HS-PS2,HS-PS2-1,recall,What does it mean for Newton's second law to apply to 'macroscopic' objects?,"Macroscopic objects are large enough to be seen with the naked eye, as opposed to subatomic or quantum-scale particles. Newton's second law accurately describes the motion of everyday-sized objects.",claude-4.6-sonnet-thinking,6.73
HS-PS2-003,HS-PS2,HS-PS2-1,recall,"If an object has a net force of zero acting on it, what does Newton's second law predict about its acceleration?","Newton's second law predicts the acceleration will be zero (a = 0/m = 0), meaning the object remains at rest or continues moving at constant velocity.",claude-4.6-sonnet-thinking,10.58
HS-PS2-004,HS-PS2,HS-PS2-2,recall,What does the law of conservation of momentum state?,The law of conservation of momentum states that the total momentum of a system remains constant if no net external force acts on the system. The total momentum before an event equals the total momentum after the event.,claude-4.6-sonnet-thinking,6.28
HS-PS2-005,HS-PS2,HS-PS2-2,recall,What condition must be met for the total momentum of a system to be conserved?,"The total momentum of a system is conserved when there is no net external force acting on the system. In other words, the system must be isolated from outside forces.",claude-4.6-sonnet-thinking,7.57
HS-PS2-006,HS-PS2,HS-PS2-2,recall,What is an isolated system in the context of momentum conservation?,"An isolated system is a group of objects that only exert forces on each other and experience no net external force. Because internal forces cancel out in pairs, the total momentum of an isolated system does not change.",claude-4.6-sonnet-thinking,11.23
HS-PS2-007,HS-PS2,HS-PS2-2,recall,What is the mathematical formula for the conservation of momentum for two objects colliding?,"The formula is m₁v₁ᵢ + m₂v₂ᵢ = m₁v₁f + m₂v₂f, where m₁ and m₂ are the masses of the two objects, and v₁ᵢ, v₂ᵢ are their initial velocities while v₁f and v₂f are their final velocities.",claude-4.6-sonnet-thinking,13.47
HS-PS2-008,HS-PS2,HS-PS2-2,recall,What is the difference between an elastic collision and an inelastic collision?,"In an elastic collision, both momentum and kinetic energy are conserved. In an inelastic collision, momentum is still conserved, but kinetic energy is not fully conserved — some is converted to heat, sound, or deformation.",claude-4.6-sonnet-thinking,12.69
HS-PS2-009,HS-PS2,HS-PS2-2,recall,What is a perfectly inelastic collision?,"A perfectly inelastic collision is one in which the two colliding objects stick together after the collision and move as one combined mass. Momentum is conserved, but the maximum amount of kinetic energy is lost.",claude-4.6-sonnet-thinking,12.32
HS-PS2-010,HS-PS2,HS-PS2-3,recall,What is the impulse-momentum theorem?,The impulse-momentum theorem states that the impulse acting on an object equals its change in momentum: F × Δt = Δp = m × Δv.,claude-4.6-sonnet-thinking,9.96
HS-PS2-011,HS-PS2,HS-PS2-3,recall,How does increasing the time of a collision affect the average force experienced during that collision?,"Increasing the time of a collision decreases the average force experienced, because impulse (force × time) remains constant, so a longer collision time results in a smaller force.",claude-4.6-sonnet-thinking,12.04
HS-PS2-012,HS-PS2,HS-PS2-3,recall,What does the term 'crumple zone' refer to in vehicle safety design?,"A crumple zone is a region of a vehicle, usually at the front or rear, designed to deform and collapse during a collision in order to extend the impact time and reduce the force transmitted to passengers.",claude-4.6-sonnet-thinking,6.79
HS-PS2-013,HS-PS2,HS-PS2-3,recall,What is the unit of impulse in the International System of Units (SI)?,"The SI unit of impulse is the newton-second (N·s), which is equivalent to kg·m/s.",claude-4.6-sonnet-thinking,8.54
HS-PS2-014,HS-PS2,HS-PS2-3,recall,What is the purpose of an air bag in a car during a collision?,"An air bag increases the time over which a passenger decelerates during a collision, which reduces the average force exerted on the passenger and lowers the risk of injury.",claude-4.6-sonnet-thinking,5.04
HS-PS2-015,HS-PS2,HS-PS2-4,recall,What is the value and unit of the universal gravitational constant G?,The universal gravitational constant G has a value of approximately 6.674 × 10⁻¹¹ N·m²/kg².,claude-4.6-sonnet-thinking,10.72
HS-PS2-016,HS-PS2,HS-PS2-4,recall,How does the gravitational force between two objects change if the distance between them is doubled?,"If the distance between two objects is doubled, the gravitational force decreases to one-fourth of its original value, because gravitational force is inversely proportional to the square of the distance.",claude-4.6-sonnet-thinking,9.09
HS-PS2-017,HS-PS2,HS-PS2-4,recall,What is the key difference between gravitational force and electrostatic force in terms of the types of interactions they produce?,"Gravitational force is always attractive, while electrostatic force can be either attractive (between opposite charges) or repulsive (between like charges).",claude-4.6-sonnet-thinking,12.86
