area,standard,question_type,question,reason,round
HS-LS3,HS-LS3-2,recall,What is an allele?,fk_grade=3.7_out_of_band,1
HS-LS3,HS-LS3-3,recall,What is a phenotype?,fk_grade=3.7_out_of_band,1
HS-LS3,HS-LS3-3,recall,What is a polygenic trait?,fk_grade=0.5_out_of_band,1
HS-LS3,HS-LS3-3,recall,What is a Punnett square used for?,fk_grade=0.6_out_of_band,1
HS-LS3,HS-LS3-3,recall,What is the difference between homozygous and heterozygous genotypes?,fk_grade=15.5_out_of_band,1
HS-LS3,HS-LS3-1,conceptual,How does the double-helix structure of DNA help ensure that genetic information is accurately copied and passed to offspring?,fk_grade=14.2_out_of_band,1
HS-LS3,HS-LS3-1,conceptual,Why does sexual reproduction produce more genetic variation in offspring than asexual reproduction?,fk_grade=17.6_out_of_band,1
HS-LS3,HS-LS3-2,conceptual,How does crossing over during meiosis increase genetic variation?,fk_grade=14.1_out_of_band,1
HS-LS3,HS-LS3-2,conceptual,Why does independent assortment during meiosis lead to so many possible genetic combinations?,fk_grade=15.8_out_of_band,1
HS-LS3,HS-LS3-2,conceptual,How does the failure of homologous chromosomes to separate properly during meiosis contribute to genetic variation?,fk_grade=17.2_out_of_band,1
HS-LS3,HS-LS3-2,conceptual,Why is genetic recombination through meiosis considered a source of variation separate from mutation?,fk_grade=16.0_out_of_band,1
HS-LS3,HS-LS3-2,conceptual,How can ionizing radiation from the environment cause heritable genetic changes?,fk_grade=16.6_out_of_band,1
HS-LS3,HS-LS3-2,conceptual,Why are regions of DNA that are frequently replicated more susceptible to accumulating replication errors over time?,fk_grade=16.7_out_of_band,1
HS-LS3,HS-LS3-2,conceptual,Why might two individuals exposed to the same environmental mutagen develop different mutations?,fk_grade=16.7_out_of_band,1
HS-LS3,HS-LS3-3,conceptual,Why doesn't a 3:1 phenotypic ratio in a monohybrid cross appear exactly in every experiment?,fk_grade=14.6_out_of_band,1
HS-LS3,HS-LS3-3,conceptual,How does crossing over during meiosis increase genetic variation in a population?,fk_grade=14.7_out_of_band,1
HS-LS3,HS-LS3-3,conceptual,Why does the Hardy-Weinberg principle require a large population to accurately predict allele frequencies?,fk_grade=16.0_out_of_band,1
HS-LS3,HS-LS3-3,conceptual,How does gene-environment interaction explain why the same genotype can produce different phenotypes in different environments?,fk_grade=17.2_out_of_band,1
HS-LS3,HS-LS3-3,conceptual,Why is the probability of inheriting two specific recessive alleles lower than inheriting just one copy?,fk_grade=15.7_out_of_band,1
HS-LS3,HS-LS3-3,conceptual,How does the concept of phenotypic plasticity explain variation in a trait within a genetically identical population?,fk_grade=17.4_out_of_band,1
HS-LS3,HS-LS3-3,conceptual,Why does a heterozygous individual contribute to maintaining genetic variation in a population?,fk_grade=19.4_out_of_band,1
HS-LS3,HS-LS3-3,conceptual,How does the multiplication rule of probability apply when predicting the chance of inheriting multiple independent traits simultaneously?,fk_grade=19.0_out_of_band,1
HS-LS3,HS-LS3-1,applied,Two parents both have brown eyes but have a child with blue eyes. What does this tell you about the instructions stored in the parents' DNA?,fk_grade=4.5_out_of_band,1
HS-LS3,HS-LS3-1,applied,"If a gene on the X chromosome codes for color vision and a boy inherits an X chromosome with a mutated version of that gene, what would you predict about his color vision?",fk_grade=14.4_out_of_band,1
HS-LS3,HS-LS3-3,applied,"If the probability of inheriting a specific dominant allele from one parent is 1/2, what is the probability that a child will inherit that dominant allele from both parents (assuming both parents are heterozygous)?",fk_grade=20.6_out_of_band,1
HS-LS4,HS-LS4-1,recall,What is comparative anatomy in the context of evolutionary evidence?,fk_grade=16.6_out_of_band,1
HS-LS4,HS-LS4-1,recall,What does DNA sequence comparison reveal about evolutionary relationships?,fk_grade=20.7_out_of_band,1
HS-LS4,HS-LS4-1,recall,"What is an embryological similarity, and why is it considered evidence of common ancestry?",fk_grade=14.3_out_of_band,1
HS-LS4,HS-LS4-1,recall,What is the definition of biological evolution?,fk_grade=15.8_out_of_band,1
HS-LS4,HS-LS4-1,recall,What is molecular homology?,fk_grade=15.5_out_of_band,1
HS-LS4,HS-LS4-2,recall,What is a mutation?,fk_grade=3.7_out_of_band,1
HS-LS4,HS-LS4-2,recall,What does 'differential reproductive success' mean?,fk_grade=14.3_out_of_band,1
HS-LS4,HS-LS4-2,recall,How does sexual reproduction contribute to genetic variation in a population?,fk_grade=16.6_out_of_band,1
HS-LS4,HS-LS4-2,recall,What term describes the inherited characteristics that improve an organism's ability to survive and reproduce in its environment?,fk_grade=17.0_out_of_band,1
HS-LS4,HS-LS4-2,recall,What is 'fitness' in an evolutionary biology context?,fk_grade=14.1_out_of_band,1
HS-LS4,HS-LS4-3,recall,What does 'relative fitness' mean in evolutionary biology?,fk_grade=15.6_out_of_band,1
HS-LS4,HS-LS4-5,recall,What is a mass extinction event?,fk_grade=4.5_out_of_band,1
HS-LS4,HS-LS4-5,recall,What does 'evolutionary fitness' mean in biology?,fk_grade=14.1_out_of_band,1
HS-LS4,HS-LS4-5,recall,What is a selective pressure in evolutionary biology?,fk_grade=15.6_out_of_band,1
HS-LS4,HS-LS4-6,recall,What is biodiversity?,fk_grade=17.0_out_of_band,1
HS-LS4,HS-LS4-6,recall,"What is habitat fragmentation, and how does it negatively affect biodiversity?",fk_grade=15.5_out_of_band,1
HS-LS4,HS-LS4-6,recall,What is a keystone species?,fk_grade=2.9_out_of_band,1
HS-LS4,HS-LS4-2,conceptual,Why is heritable genetic variation necessary for natural selection to occur?,fk_grade=17.7_out_of_band,1
HS-LS4,HS-LS4-2,conceptual,Why does competition for limited resources drive evolutionary change in a population?,fk_grade=15.6_out_of_band,1
HS-LS4,HS-LS4-2,conceptual,How does sexual reproduction increase genetic variation within a species?,fk_grade=15.4_out_of_band,1
HS-LS4,HS-LS4-2,conceptual,Why does evolution act on populations rather than on individual organisms?,fk_grade=15.5_out_of_band,1
HS-LS4,HS-LS4-2,conceptual,How does a limited food supply in an ecosystem promote the survival of better-adapted individuals?,fk_grade=14.6_out_of_band,1
HS-LS4,HS-LS4-2,conceptual,Why does geographic isolation sometimes accelerate evolutionary divergence between two groups of the same species?,fk_grade=17.0_out_of_band,1
HS-LS4,HS-LS4-3,conceptual,Why is it important that an advantageous trait be heritable for natural selection to cause a change in population proportions?,fk_grade=14.0_out_of_band,1
HS-LS4,HS-LS4-3,conceptual,How does a larger population size make it easier to statistically detect that an advantageous trait is increasing in proportion?,fk_grade=14.6_out_of_band,1
HS-LS4,HS-LS4-3,conceptual,How does the concept of probability explain why not every individual lacking an advantageous trait will die before reproducing?,fk_grade=16.0_out_of_band,1
HS-LS4,HS-LS4-3,conceptual,How does tracking trait frequencies across multiple generations provide stronger statistical evidence for natural selection than observing a single generation?,fk_grade=19.3_out_of_band,1
HS-LS4,HS-LS4-3,conceptual,Why does natural selection acting on a heritable trait eventually lead to a predictable shift in the overall genetic makeup of a population?,fk_grade=17.0_out_of_band,1
HS-LS4,HS-LS4-3,conceptual,Why would a disease outbreak provide an opportunity to statistically observe an increase in the proportion of individuals with a disease-resistance trait?,fk_grade=16.6_out_of_band,1
HS-LS4,HS-LS4-4,conceptual,How does variation within a population make natural selection possible?,fk_grade=15.4_out_of_band,1
HS-LS4,HS-LS4-4,conceptual,Why do adaptations only improve a population's fitness for its current environment rather than for all possible environments?,fk_grade=15.7_out_of_band,1
HS-LS4,HS-LS4-4,conceptual,How does heritable variation allow natural selection to change a population over many generations?,fk_grade=17.7_out_of_band,1
HS-LS4,HS-LS4-4,conceptual,Why do harmful traits sometimes persist in a population instead of being completely eliminated by natural selection?,fk_grade=15.3_out_of_band,1
HS-LS4,HS-LS4-4,conceptual,How does competition for limited resources drive natural selection within a population?,fk_grade=15.6_out_of_band,1
HS-LS4,HS-LS4-5,conceptual,How does increased genetic diversity within a population improve its chances of surviving an environmental change?,fk_grade=15.7_out_of_band,1
HS-LS4,HS-LS4-6,conceptual,Why do habitat corridors help maintain biodiversity when human development fragments a natural ecosystem?,fk_grade=18.5_out_of_band,1
HS-LS4,HS-LS4-6,conceptual,Why does removing a keystone species from a simulation model cause a disproportionately large collapse in biodiversity compared to removing other species?,fk_grade=17.7_out_of_band,1
HS-LS4,HS-LS4-6,conceptual,How does introducing an invasive species into a simulation affect the biodiversity outcomes for native species?,fk_grade=16.5_out_of_band,1
HS-LS4,HS-LS4-6,conceptual,Why is genetic diversity within a species an important variable to include when simulating a population's ability to survive environmental change?,fk_grade=19.6_out_of_band,1
HS-LS4,HS-LS4-6,conceptual,"Why does overharvesting a single commercially targeted species cause declines in other, non-harvested species in a food-web simulation?",fk_grade=16.3_out_of_band,1
HS-LS4,HS-LS4-6,conceptual,How does reforestation in a simulation model help restore biodiversity beyond simply increasing the number of trees?,fk_grade=16.0_out_of_band,1
HS-LS4,HS-LS4-6,conceptual,"Why do conservation simulations show that protecting large, continuous areas of habitat is more effective at preserving biodiversity than protecting the same total area as many small, isolated patches?",fk_grade=21.4_out_of_band,1
HS-LS4,HS-LS4-1,applied,A scientist discovers that two distantly related species share nearly identical DNA sequences for a gene that controls eye development. What does this similarity suggest about their evolutionary history?,fk_grade=15.7_out_of_band,1
HS-LS4,HS-LS4-1,applied,"If you compare the fossil record of horses over millions of years and notice a gradual increase in body size and a reduction in toe number, how does this sequence support biological evolution?",fk_grade=17.3_out_of_band,1
HS-LS4,HS-LS4-1,applied,"If a human embryo and a fish embryo both develop gill slits at a similar early stage of development, how does this embryological similarity serve as evidence for common ancestry?",fk_grade=18.1_out_of_band,1
HS-LS4,HS-LS4-2,applied,"If a species of fish produces thousands of eggs per generation but the pond can only support a stable population of 500 fish, what evolutionary consequence does this overproduction have?",fk_grade=17.4_out_of_band,1
HS-LS4,HS-LS4-4,applied,"If a bacterial population is repeatedly exposed to the same antibiotic, what would you predict happens to the proportion of antibiotic-resistant bacteria over time, and why?",fk_grade=18.6_out_of_band,1
HS-LS4,HS-LS4-4,applied,"If a population of fish in a cold lake gradually shifts to warmer temperatures due to climate change, and some fish have a genetic variant allowing them to tolerate warmer water, what would you predict about that variant's frequency over time?",fk_grade=19.7_out_of_band,1
HS-LS4,HS-LS4-4,applied,"If a plant population in a dry environment includes individuals with slightly thicker, wax-coated leaves that reduce water loss, what would happen to the frequency of thick-waxy-leaf plants during a prolonged drought?",fk_grade=17.2_out_of_band,1
HS-LS4,HS-LS4-4,applied,"If a population of snails lives among both brown and yellow fallen leaves, and a new bird predator that can easily spot yellow snails moves into the area, what would you predict about the ratio of brown to yellow snails after many generations?",fk_grade=19.6_out_of_band,1
HS-LS4,HS-LS4-5,applied,"After a volcanic eruption covers an island with ash and kills most vegetation, a small group of seed-eating finches survives by switching to eating insects. Over thousands of generations, what outcome related to speciation might you expect if this population remains isolated?",fk_grade=14.2_out_of_band,1
HS-LS4,HS-LS4-5,applied,"Coyotes were originally found only in prairies of North America, but after wolves were hunted to extinction across most of the continent, coyote populations expanded dramatically into forests and cities. What principle about environmental conditions and population numbers does this illustrate?",fk_grade=17.4_out_of_band,1
HS-LS4,HS-LS4-6,applied,"If a simulation models a forest where logging removes 50% of tree cover, and you add a parameter for replanting native trees at a 2:1 ratio for each tree cut, how would you expect the modeled predator population to change over 20 years compared to the no-replanting scenario?",fk_grade=22.3_out_of_band,1
HS-LS4,HS-LS4-6,applied,"A student runs a simulation of a coral reef ecosystem and sets ocean temperature 2°C above baseline, causing widespread bleaching and fish population collapse. If the student then adds a parameter that reduces local agricultural runoff by 80%, how would that change the reef's modeled resilience?",fk_grade=14.4_out_of_band,1
HS-LS4,HS-LS4-6,applied,"In a biodiversity simulation, an invasive plant species is reducing native wildflower coverage by 30% per year. If you introduce a parameter representing targeted removal of 60% of the invasive species annually, what outcome would you predict for the native bee population after 10 years?",fk_grade=16.3_out_of_band,1
HS-LS4,HS-LS4-6,applied,"A simulation of a grassland ecosystem shows that urban sprawl is fragmenting habitat patches, causing local extinctions of small mammals. If you add a green corridor connecting two isolated patches, which population metric would most directly improve first—population size or genetic diversity—and why?",fk_grade=15.8_out_of_band,1
HS-LS4,HS-LS4-6,applied,"In a pesticide-use simulation, broad-spectrum insecticide application eliminates 90% of all insect species in a farmland model. If the simulation is revised to replace the broad-spectrum pesticide with a targeted biopesticide that affects only the pest species, how would pollinator population numbers differ after 5 years?",fk_grade=16.7_out_of_band,1
HS-ESS1,HS-ESS1-1,recall,What type of star is the sun currently classified as?,fk_grade=4.8_out_of_band,1
HS-ESS1,HS-ESS1-2,recall,What is the Big Bang theory?,fk_grade=0.5_out_of_band,1
HS-ESS1,HS-ESS1-2,recall,What is redshift?,fk_grade=1.3_out_of_band,1
HS-ESS1,HS-ESS1-2,recall,What is Hubble's Law?,fk_grade=0.7_out_of_band,1
HS-ESS1,HS-ESS1-2,recall,What is a light-year?,fk_grade=-2.2_out_of_band,1
HS-ESS1,HS-ESS1-3,recall,"What is a nebula, and what role does it play in the life cycle of stars?",fk_grade=4.7_out_of_band,1
